Data;CAlg;Subp;Num.Trcs;Num.Act;Num.Evt;DAlg;Fitn;Prec;Gen;Size;NumTrans;ACD;CFC;CNC;Density;Time.HierAct;Time.Hierlog;Time.Dalg;Time.quality;t/o fit;t/o gen;
BPIC15_2;DK;02_DRZ;580;10;594;IMf;0.9987480672286706;0.8231433854440406;0.9474095471652754;32;10;3.7;17;1.25;0.04032258064516129;146;5895;10;324;false;false;
BPIC15_2;DK;02_DRZ;580;10;594;IM;1.0;0.6790361583685792;0.8840471115343783;37;10;3.4615384615384617;20;1.2432432432432432;0.03453453453453453;146;5895;8;311;false;false;
BPIC15_2;DK;01_HOOFD;831;18;10020;SM;0.7535671026653205;0.8191500947000587;0.8128919711763067;55;18;3.1739130434782608;29;1.2363636363636363;0.022895622895622896;146;5895;115;6732;false;true;
BPIC15_2;DK;01_HOOFD;831;18;10020;IMf;0.9182741154226458;0.539704886820544;0.7209445609306312;56;16;3.6153846153846154;16;1.1785714285714286;0.02142857142857143;146;5895;157;12232;false;false;
BPIC15_2;DK;01_HOOFD;831;18;10020;IM;1.0;0.19963480596546082;0.3772694115646596;80;18;3.55;58;1.375;0.01740506329113924;146;5895;192;54126;false;false;
BPIC15_2;DK;06_VD;280;27;945;SM;0.9454301668486512;0.7957210804552382;0.5604136474982434;104;27;4.125;64;1.3269230769230769;0.012882748319641523;146;5895;159;10233;false;true;
BPIC15_2;DK;06_VD;280;27;945;IMf;0.9651918492805023;0.4134711337703305;0.6271081587136627;63;26;4.2105263157894735;38;1.3333333333333333;0.021505376344086023;146;5895;66;5990;false;false;
BPIC15_2;DK;06_VD;280;27;945;IM;1.0;0.20553000596396276;0.39806361835542;123;27;3.274193548387097;86;1.3170731707317074;0.010795681727309077;146;5895;77;298325;false;false;
BPIC15_2;DK;10_UOV;136;39;1454;SM;0.3363236826344377;0.6263406426187295;0.5527562108545385;178;39;4.489130434782608;135;1.6404494382022472;0.009268075922046594;146;5895;350;34413;false;true;
BPIC15_2;DK;10_UOV;136;39;1454;IMf;0.9290177135639015;0.2744374265305606;0.34464606060577313;95;25;3.5277777777777777;54;1.2842105263157895;0.01366181410974244;146;5895;62;227775;false;false;
BPIC15_2;DK;10_UOV;136;39;1454;IM;1.0;0.09319576744487112;0.18576573534605667;146;39;3.857142857142857;100;1.3972602739726028;0.009636277751535192;146;5895;81;717890;false;false;
BPIC15_2;DK;08_AWB45;521;44;2116;SM;0.946426096389782;0.6447934250898397;NaN;178;44;4.372881355932203;123;1.3932584269662922;0.007871516536532725;146;5895;348;28009;false;true;
BPIC15_2;DK;08_AWB45;521;44;2116;IMf;0.9531167462432141;0.48066827993067335;0.5032488399172307;176;42;3.4;114;1.2954545454545454;0.007402597402597403;146;5895;94;693885;false;false;
BPIC15_2;DK;08_AWB45;521;44;2116;IM;0.0;0.0;0.0;254;44;3.330578512396694;171;1.31496062992126;0.0051974728455385765;146;5895;105;600040;true;false;
BPIC15_2;DK;01_OLO;12;6;55;SM;0.9399437771530794;0.989247311827957;0.9415508283628197;15;6;2.75;5;1.0666666666666667;0.0761904761904762;146;5895;12;280;false;false;
BPIC15_2;DK;01_OLO;12;6;55;IMf;0.9458961581054603;1.0;0.9573829708068101;15;6;2.75;5;1.0666666666666667;0.0761904761904762;146;5895;1;305;false;false;
BPIC15_2;DK;01_OLO;12;6;55;IM;1.0;0.8498276022737862;0.9208068545691463;22;6;3.2857142857142856;11;1.1818181818181819;0.05627705627705628;146;5895;107;305;false;false;
BPIC15_2;DK;04_BPT;622;11;1525;SM;0.9722876136217748;0.8128040540587111;0.9311542155036765;33;11;3.076923076923077;18;1.2121212121212122;0.03787878787878788;146;5895;45;1018;false;false;
BPIC15_2;DK;04_BPT;622;11;1525;IMf;0.9878740011194946;0.7813453136945284;0.8827864620243345;43;11;3.2777777777777777;26;1.255813953488372;0.029900332225913623;146;5895;24;1055;false;false;
BPIC15_2;DK;04_BPT;622;11;1525;IM;1.0;0.38127644404427263;0.5265181413868765;56;11;3.3076923076923075;36;1.2857142857142858;0.023376623376623377;146;5895;29;1477;false;false;
BPIC15_2;DK;01_BB;629;32;1905;SM;0.6533644504232734;0.4290936475309107;0.45481195651036704;148;32;5.755813953488372;117;2.0878378378378377;0.014202978488692775;146;5895;311;16841;false;false;
BPIC15_2;DK;01_BB;629;32;1905;IMf;0.9149557920536001;0.843392288173155;0.7085240087219228;115;30;3.234042553191489;67;1.2521739130434784;0.010983981693363844;146;5895;58;16927;false;false;
BPIC15_2;DK;01_BB;629;32;1905;IM;1.0;0.22251317172719176;0.3312639425138377;129;32;3.3859649122807016;83;1.302325581395349;0.010174418604651164;146;5895;68;43645;false;false;
BPIC15_2;DK;11_AH;505;29;687;SM;0.635139746275389;0.707533706652113;0.8698465122191577;119;29;5.296875;90;1.8823529411764706;0.015952143569292122;146;5895;154;13825;false;false;
BPIC15_2;DK;11_AH;505;29;687;IMf;0.9959973349745375;0.3117355457712277;0.6189840187768308;116;29;3.840909090909091;64;1.3448275862068966;0.011694152923538231;146;5895;47;158689;false;false;
BPIC15_2;DK;11_AH;505;29;687;IM;1.0;0.3499069946347806;0.6660518194653015;140;29;3.5161290322580645;86;1.3285714285714285;0.009558067831449127;146;5895;29;80409;false;false;
BPIC15_2;DK;14_VRIJ;92;16;115;SM;0.9792867021939053;0.7011449978894049;0.8589654341571099;43;16;3.888888888888889;24;1.3953488372093024;0.03322259136212625;146;5895;35;541;false;false;
BPIC15_2;DK;14_VRIJ;92;16;115;IMf;0.9889586433226928;0.6672897196261682;0.8413821175895695;50;16;4.153846153846154;21;1.28;0.026122448979591838;146;5895;155;418;false;false;
BPIC15_2;DK;14_VRIJ;92;16;115;IM;1.0;0.6405722608636277;0.8228217195570945;58;16;3.7777777777777777;27;1.2758620689655173;0.02238354506957048;146;5895;7;406;false;false;
BPIC15_2;DK;13_CRD;292;3;294;SM;1.0;1.0;0.9990812201396545;8;3;2.5;2;1.0;0.14285714285714285;146;5895;7;350;false;false;
BPIC15_2;DK;13_CRD;292;3;294;IMf;1.0;1.0;0.9988146040777619;8;3;2.5;2;1.0;0.14285714285714285;146;5895;1;294;false;false;
BPIC15_2;DK;13_CRD;292;3;294;IM;1.0;1.0;0.9989191526156507;8;3;2.5;2;1.0;0.14285714285714285;146;5895;2;257;false;false;
BPIC15_2;DK;09_AH;698;1;709;SM;1.0;0.9996460176991151;0.999822977518145;8;1;3.0;3;1.0;0.14285714285714285;146;5895;3;379;false;false;
BPIC15_2;DK;09_AH;698;1;709;IMf;0.9953010639004233;1.0;0.9976489343863223;3;1;NaN;0;0.6666666666666666;0.3333333333333333;146;5895;0;281;false;false;
BPIC15_2;DK;09_AH;698;1;709;IM;1.0;0.9995286322313792;0.9997642605557017;6;1;3.0;2;1.0;0.2;146;5895;0;331;false;false;
BPIC15_1;DK;99_NOCODE;1;1;1;SM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;157;5094;1086;548;false;false;
BPIC15_1;DK;99_NOCODE;1;1;1;IMf;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;157;5094;239;32;false;false;
BPIC15_1;DK;99_NOCODE;1;1;1;IM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;157;5094;2;39;false;false;
BPIC15_1;DK;13_CRD;375;3;386;SM;1.0;1.0;0.998204868594219;9;3;3.0;4;1.1111111111111112;0.1388888888888889;157;5094;89;564;false;false;
BPIC15_1;DK;13_CRD;375;3;386;IMf;1.0;0.9013333333333333;0.9481065918653576;9;3;3.0;4;1.1111111111111112;0.1388888888888889;157;5094;141;421;false;false;
BPIC15_1;DK;13_CRD;375;3;386;IM;1.0;0.9013333333333333;0.9643506537971369;9;3;3.0;4;1.1111111111111112;0.1388888888888889;157;5094;13;404;false;false;
BPIC15_1;DK;16_LGSV;2;1;2;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;157;5094;6;219;false;false;
BPIC15_1;DK;16_LGSV;2;1;2;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;157;5094;0;201;false;false;
BPIC15_1;DK;16_LGSV;2;1;2;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;157;5094;0;229;false;false;
BPIC15_1;DK;09_AWB45;141;1;154;SM;1.0;0.978441127694859;0.989103101424979;8;1;3.0;3;1.0;0.14285714285714285;157;5094;10;395;false;false;
BPIC15_1;DK;09_AWB45;141;1;154;IMf;0.9615839243498817;1.0;0.9801574123938651;3;1;NaN;0;0.6666666666666666;0.3333333333333333;157;5094;1;417;false;false;
BPIC15_1;DK;09_AWB45;141;1;154;IM;1.0;0.9714541212314041;0.9855203940780698;6;1;3.0;2;1.0;0.2;157;5094;8;352;false;false;
BPIC15_1;DK;01_HOOFD_0;1199;17;10723;SM;0.7376769572987283;0.748145142441673;0.7838348829719103;52;17;3.409090909090909;31;1.2884615384615385;0.02526395173453997;157;5094;452;10170;false;false;
BPIC15_1;DK;01_HOOFD_0;1199;17;10723;IMf;0.9608296939461299;0.5576942889692919;0.699065743237331;66;17;3.391304347826087;30;1.2424242424242424;0.019114219114219115;157;5094;701;14374;false;false;
BPIC15_1;DK;01_HOOFD_0;1199;17;10723;IM;1.0;0.3360302308697031;0.48620909569729015;65;17;3.6296296296296298;43;1.323076923076923;0.020673076923076922;157;5094;382;42960;false;false;
BPIC15_1;DK;01_HOOFD_6;1;2;2;SM;1.0;1.0;NaN;5;2;NaN;0;0.8;0.2;157;5094;6;44;false;false;
BPIC15_1;DK;01_HOOFD_6;1;2;2;IMf;1.0;1.0;NaN;5;2;NaN;0;0.8;0.2;157;5094;0;31;false;false;
BPIC15_1;DK;01_HOOFD_6;1;2;2;IM;1.0;1.0;NaN;5;2;NaN;0;0.8;0.2;157;5094;0;32;false;false;
BPIC15_1;DK;01_HOOFD_1;1130;26;6661;SM;0.8937019802994585;0.7566119497062088;0.8253922541625629;96;26;4.266666666666667;64;1.3541666666666667;0.01425438596491228;157;5094;245;13667;false;false;
BPIC15_1;DK;01_HOOFD_1;1130;26;6661;IMf;0.8508427617893207;0.7618027520588138;0.7447001140563159;66;20;3.6923076923076925;44;1.3333333333333333;0.020512820512820513;157;5094;116;9399;false;false;
BPIC15_1;DK;01_HOOFD_1;1130;26;6661;IM;1.0;0.2368692680770726;0.4092105574875636;120;26;3.4727272727272727;87;1.3333333333333333;0.011204481792717087;157;5094;192;2538586;false;true;
BPIC15_1;DK;01_HOOFD_4;925;44;8534;SM;-1.0;NaN;0.22445326492333867;236;44;4.379032258064516;177;1.6228813559322033;0.006905878110349802;157;5094;1045;144763;false;true;
BPIC15_1;DK;01_HOOFD_4;925;44;8534;IMf;0.9851009831930541;0.3346857742974227;0.4840240758526781;136;35;3.6315789473684212;87;1.338235294117647;0.00991285403050109;157;5094;512;425379;false;false;
BPIC15_1;DK;01_HOOFD_4;925;44;8534;IM;0.0;0.0;0.0;237;44;3.435185185185185;165;1.3248945147679325;0.005613959808338697;157;5094;591;600052;true;false;
BPIC15_1;DK;01_HOOFD_5;922;23;6103;SM;0.7289071479077948;0.5848514868907756;0.38725417905594556;108;23;5.413043478260869;82;1.7222222222222223;0.016095534787123573;157;5094;533;178252;false;true;
BPIC15_1;DK;01_HOOFD_5;922;23;6103;IMf;0.9907833426195828;0.32769627023801495;0.5772763322687042;63;23;4.083333333333333;45;1.3968253968253967;0.022529441884280594;157;5094;266;29117;false;false;
BPIC15_1;DK;01_HOOFD_5;922;23;6103;IM;1.0;0.25113778894768823;0.4176436339858875;78;23;3.8181818181818183;58;1.3846153846153846;0.017982017982017984;157;5094;241;114949;false;false;
BPIC15_1;DK;01_HOOFD_2;951;13;3262;SM;0.9295048025186281;0.9555957762087447;0.941466026089417;35;13;3.8;19;1.2571428571428571;0.03697478991596639;157;5094;54;1746;false;false;
BPIC15_1;DK;01_HOOFD_2;951;13;3262;IMf;0.9751885822024836;0.3913664627457484;0.7760862145343017;52;13;3.4347826086956523;34;1.3076923076923077;0.02564102564102564;157;5094;148;2538;false;false;
BPIC15_1;DK;01_HOOFD_2;951;13;3262;IM;1.0;0.29633118111646006;0.48304112175476005;92;13;3.1136363636363638;63;1.2608695652173914;0.01385570950788342;157;5094;191;33142;false;false;
BPIC15_1;DK;01_HOOFD_3;931;10;3563;SM;0.6978621174299442;0.6918591710273048;0.8160797554600121;45;10;4.041666666666667;36;1.5333333333333334;0.03484848484848485;157;5094;97;1487;false;false;
BPIC15_1;DK;01_HOOFD_3;931;10;3563;IMf;0.9698993957783796;0.9133213731353674;0.9318099948854665;36;10;3.230769230769231;18;1.2222222222222223;0.03492063492063492;157;5094;67;1395;false;false;
BPIC15_1;DK;01_HOOFD_3;931;10;3563;IM;1.0;0.3108454696015587;0.4397461629912658;64;10;3.193548387096774;44;1.28125;0.020337301587301588;157;5094;145;11810;false;false;
BPIC15_1;DK;01_HOOFD_7;51;1;64;SM;1.0;0.9465020576131687;0.9725158562367865;8;1;3.0;3;1.0;0.14285714285714285;157;5094;2;406;false;false;
BPIC15_1;DK;01_HOOFD_7;51;1;64;IMf;0.8937908496732025;1.0;0.9470013876793537;3;1;NaN;0;0.6666666666666666;0.3333333333333333;157;5094;0;376;false;false;
BPIC15_1;DK;01_HOOFD_7;51;1;64;IM;1.0;0.9298329841713222;0.9636408868517666;6;1;3.0;2;1.0;0.2;157;5094;0;439;false;false;
BPIC15_1;DK;01_HOOFD_8;211;10;812;SM;0.7254967943914138;0.9762871654122685;0.7392749854809053;28;10;3.6;17;1.2857142857142858;0.047619047619047616;157;5094;181;2277;false;false;
BPIC15_1;DK;01_HOOFD_8;211;10;812;IMf;0.9243491089741439;0.46777852641368745;0.6507497871000795;40;10;3.473684210526316;27;1.35;0.03461538461538462;157;5094;15;3809;false;false;
BPIC15_1;DK;01_HOOFD_8;211;10;812;IM;1.0;0.3447867298578199;0.5550838644859104;42;10;3.4545454545454546;31;1.380952380952381;0.03368176538908246;157;5094;24;5751;false;false;
BPIC15_2;DK;02_OLO;1;1;1;SM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;1173;663;false;false;
BPIC15_2;DK;02_OLO;1;1;1;IMf;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;1698;36;false;false;
BPIC15_2;DK;02_OLO;1;1;1;IM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;2;44;false;false;
BPIC15_2;DK;99_NOCODE;20;2;35;SM;1.0;0.9929577464788732;0.976850336546276;9;2;2.5;5;1.1111111111111112;0.1388888888888889;103;4194;51;520;false;false;
BPIC15_2;DK;99_NOCODE;20;2;35;IMf;0.8028693800752624;1.0;0.8543417133194584;4;2;2.0;2;1.0;0.3333333333333333;103;4194;37;348;false;false;
BPIC15_2;DK;99_NOCODE;20;2;35;IM;1.0;0.9929577464788732;0.9705298748076646;9;2;2.5;5;1.1111111111111112;0.1388888888888889;103;4194;13;377;false;false;
BPIC15_2;DK;15_NGV;58;7;64;SM;1.0;0.8027210884353742;0.9197765832967676;17;7;2.5;5;1.0588235294117647;0.0661764705882353;103;4194;50;450;false;false;
BPIC15_2;DK;15_NGV;58;7;64;IMf;1.0;0.8027210884353742;0.9193635336057735;17;7;2.5;5;1.0588235294117647;0.0661764705882353;103;4194;78;391;false;false;
BPIC15_2;DK;15_NGV;58;7;64;IM;1.0;0.8027210884353742;0.9207862028793854;17;7;2.5;5;1.0588235294117647;0.0661764705882353;103;4194;11;325;false;false;
BPIC15_2;DK;08_OLO;5;1;5;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;3;319;false;false;
BPIC15_2;DK;08_OLO;5;1;5;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;0;251;false;false;
BPIC15_2;DK;08_OLO;5;1;5;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;0;277;false;false;
BPIC15_2;DK;10_OLO;2;2;4;SM;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;103;4194;4;229;false;false;
BPIC15_2;DK;10_OLO;2;2;4;IMf;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;103;4194;1;187;false;false;
BPIC15_2;DK;10_OLO;2;2;4;IM;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;103;4194;1;202;false;false;
BPIC15_2;DK;16_LGSV;243;1;243;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;4;277;false;false;
BPIC15_2;DK;16_LGSV;243;1;243;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;0;314;false;false;
BPIC15_2;DK;16_LGSV;243;1;243;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;1;295;false;false;
BPIC15_2;DK;03_VD;21;1;21;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;3;330;false;false;
BPIC15_2;DK;03_VD;21;1;21;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;0;481;false;false;
BPIC15_2;DK;03_VD;21;1;21;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;0;351;false;false;
BPIC15_2;DK;03_GBH;426;1;426;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;10;493;false;false;
BPIC15_2;DK;03_GBH;426;1;426;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;2;341;false;false;
BPIC15_2;DK;03_GBH;426;1;426;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;1;381;false;false;
BPIC15_2;DK;16_LGSD;182;1;182;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;7;315;false;false;
BPIC15_2;DK;16_LGSD;182;1;182;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;0;308;false;false;
BPIC15_2;DK;16_LGSD;182;1;182;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;1;268;false;false;
BPIC15_2;DK;06_OLO;1;1;1;SM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;2;59;false;false;
BPIC15_2;DK;06_OLO;1;1;1;IMf;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;0;35;false;false;
BPIC15_2;DK;06_OLO;1;1;1;IM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;0;58;false;false;
BPIC15_2;DK;09_AWB45;91;1;102;SM;1.0;0.9722921914357683;0.9859514687100894;8;1;3.0;3;1.0;0.14285714285714285;103;4194;7;364;false;false;
BPIC15_2;DK;09_AWB45;91;1;102;IMf;0.9496336996336997;1.0;0.9733460082226237;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;1;228;false;false;
BPIC15_2;DK;09_AWB45;91;1;102;IM;1.0;0.9633820759942395;0.9813495679452928;6;1;3.0;2;1.0;0.2;103;4194;0;265;false;false;
BPIC15_2;DK;01_HOOFD_4;698;36;6970;SM;-1.0;NaN;0.6424040437671276;218;36;4.911504424778761;184;1.7522935779816513;0.00807508561281867;103;4194;892;91340;false;true;
BPIC15_2;DK;01_HOOFD_4;698;36;6970;IMf;0.9879709570061288;0.41896314347220764;0.5397164002556155;105;31;3.7045454545454546;75;1.3523809523809525;0.013003663003663004;103;4194;637;96797;false;false;
BPIC15_2;DK;01_HOOFD_4;698;36;6970;IM;0.0;0.0;0.0;236;36;3.353982300884956;164;1.3220338983050848;0.00562567616300036;103;4194;865;600037;true;false;
BPIC15_2;DK;01_HOOFD_2;711;11;2628;SM;0.9460587585136212;0.8779420878982214;0.8714084242900095;36;11;3.8181818181818183;21;1.2777777777777777;0.03650793650793651;103;4194;126;1883;false;false;
BPIC15_2;DK;01_HOOFD_2;711;11;2628;IMf;0.958470322978586;0.7519700934283169;0.8576639905014801;49;11;3.1578947368421053;25;1.2244897959183674;0.025510204081632654;103;4194;69;1505;false;false;
BPIC15_2;DK;01_HOOFD_2;711;11;2628;IM;1.0;0.44250521778606;0.6556161356841659;80;11;3.081081081081081;52;1.25;0.015822784810126583;103;4194;111;5776;false;false;
BPIC15_2;DK;01_HOOFD_5;685;23;4939;SM;0.7466765178551389;0.6094977600298325;0.683918164939718;84;23;4.636363636363637;57;1.5119047619047619;0.01821572002294894;103;4194;193;32929;false;false;
BPIC15_2;DK;01_HOOFD_5;685;23;4939;IMf;0.9360253760371114;0.3267019711120386;0.570676752775673;77;22;3.6129032258064515;47;1.3246753246753247;0.017429938482570063;103;4194;145;34593;false;false;
BPIC15_2;DK;01_HOOFD_5;685;23;4939;IM;1.0;0.2009451420481009;0.31175687359616827;70;23;4.103448275862069;53;1.4285714285714286;0.020703933747412008;103;4194;383;1669838;false;false;
BPIC15_2;DK;01_HOOFD_0;830;18;7576;SM;0.7027912030449539;0.7582640342535893;0.753979631693619;62;18;3.7777777777777777;41;1.3709677419354838;0.0224748810153358;103;4194;201;13443;false;false;
BPIC15_2;DK;01_HOOFD_0;830;18;7576;IMf;0.967572936434381;0.32212377137513015;0.4713531868301035;63;17;3.68;36;1.3333333333333333;0.021505376344086023;103;4194;179;13620;false;false;
BPIC15_2;DK;01_HOOFD_0;830;18;7576;IM;1.0;0.32294294710748706;0.4032926489233181;60;18;3.875;41;1.3666666666666667;0.023163841807909605;103;4194;193;578444;false;false;
BPIC15_2;DK;01_HOOFD_6;1;2;2;SM;1.0;1.0;NaN;5;2;NaN;0;0.8;0.2;103;4194;2;47;false;false;
BPIC15_2;DK;01_HOOFD_6;1;2;2;IMf;1.0;1.0;NaN;5;2;NaN;0;0.8;0.2;103;4194;0;39;false;false;
BPIC15_2;DK;01_HOOFD_6;1;2;2;IM;1.0;1.0;NaN;5;2;NaN;0;0.8;0.2;103;4194;0;43;false;false;
BPIC15_2;DK;01_HOOFD_7;106;1;126;SM;1.0;0.9586776859504132;0.9789029535864979;8;1;3.0;3;1.0;0.14285714285714285;103;4194;2;263;false;false;
BPIC15_2;DK;01_HOOFD_7;106;1;126;IMf;0.9213836477987418;1.0;0.9597902263370027;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;4194;0;263;false;false;
BPIC15_2;DK;01_HOOFD_7;106;1;126;IM;1.0;0.9456120126511187;0.9720458205463217;6;1;3.0;2;1.0;0.2;103;4194;0;301;false;false;
BPIC15_2;DK;01_HOOFD_3;698;10;2732;SM;0.8677230262016183;0.6776040981466669;0.7765853039344397;61;10;4.435897435897436;51;1.7704918032786885;0.029508196721311476;103;4194;100;1512;false;false;
BPIC15_2;DK;01_HOOFD_3;698;10;2732;IMf;0.9581254264689533;0.9303148731824461;0.9350724580184161;38;10;3.142857142857143;19;1.2105263157894737;0.032716927453769556;103;4194;27;811;false;false;
BPIC15_2;DK;01_HOOFD_3;698;10;2732;IM;1.0;0.38593926268627515;0.5687052182361415;51;10;3.1538461538461537;36;1.2941176470588236;0.02588235294117647;103;4194;81;4111;false;false;
BPIC15_2;DK;01_HOOFD_1;773;23;4557;SM;-1.0;NaN;0.7085160859741553;123;23;4.5;102;1.6666666666666667;0.01366120218579235;103;4194;213;33418;false;true;
BPIC15_2;DK;01_HOOFD_1;773;23;4557;IMf;0.8592167640518941;0.7321742593815657;0.7863282873757348;75;17;3.225806451612903;44;1.2533333333333334;0.016936936936936937;103;4194;140;9032;false;false;
BPIC15_2;DK;01_HOOFD_1;773;23;4557;IM;1.0;0.18863920989867733;0.3376236867598857;154;23;3.207792207792208;110;1.2987012987012987;0.008488243782361429;103;4194;149;2031042;false;false;
BPIC15_2;DK;01_HOOFD_8;618;10;2488;SM;0.6316566321248476;0.5777980165474298;0.6635751885005587;57;10;4.305555555555555;47;1.719298245614035;0.03070175438596491;103;4194;96;12956;false;true;
BPIC15_2;DK;01_HOOFD_8;618;10;2488;IMf;0.933062441601508;0.6753659282129773;0.748609772728697;40;10;3.5;22;1.3;0.03333333333333333;103;4194;42;3608;false;false;
BPIC15_2;DK;01_HOOFD_8;618;10;2488;IM;1.0;0.43946050697426436;0.6053216614071761;48;10;3.230769230769231;36;1.3333333333333333;0.028368794326241134;103;4194;25;5031;false;false;
BPIC15_3;DK;15_NGV;102;5;119;SM;-1.0;NaN;0.9398405992256924;14;5;2.75;4;1.0714285714285714;0.08241758241758242;167;9381;1834;2557;false;true;
BPIC15_3;DK;15_NGV;102;5;119;IMf;0.9908428649237472;0.9744779018941234;0.9232323031238582;22;5;2.8333333333333335;7;1.0909090909090908;0.05194805194805195;167;9381;694;832;false;false;
BPIC15_3;DK;15_NGV;102;5;119;IM;1.0;0.6116828291897011;0.7830326164656447;30;5;3.0;12;1.1333333333333333;0.03908045977011494;167;9381;64;947;false;false;
BPIC15_3;DK;10_OLO;2;1;2;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;5;312;false;false;
BPIC15_3;DK;10_OLO;2;1;2;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;0;245;false;false;
BPIC15_3;DK;10_OLO;2;1;2;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;0;243;false;false;
BPIC15_3;DK;08_OLO;1;1;1;SM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;4;95;false;false;
BPIC15_3;DK;08_OLO;1;1;1;IMf;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;4;90;false;false;
BPIC15_3;DK;08_OLO;1;1;1;IM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;0;42;false;false;
BPIC15_3;DK;03_VD;27;1;27;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;7;373;false;false;
BPIC15_3;DK;03_VD;27;1;27;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;1;340;false;false;
BPIC15_3;DK;03_VD;27;1;27;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;0;239;false;false;
BPIC15_3;DK;03_GBH;909;1;909;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;10;667;false;false;
BPIC15_3;DK;03_GBH;909;1;909;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;4;388;false;false;
BPIC15_3;DK;03_GBH;909;1;909;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;4;449;false;false;
BPIC15_3;DK;16_LGSD;1;1;1;SM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;2;62;false;false;
BPIC15_3;DK;16_LGSD;1;1;1;IMf;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;0;39;false;false;
BPIC15_3;DK;16_LGSD;1;1;1;IM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;0;36;false;false;
BPIC15_3;DK;09_AWB45;107;1;125;SM;1.0;0.9626556016597511;0.9809725158562368;8;1;3.0;3;1.0;0.14285714285714285;167;9381;7;302;false;false;
